StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,Example_1,Example_2,Example_3,Example_4,Example_5,Example_6,Example_7,Example_8,Example_9,areyousure_1,areyousure_2,areyousure_3,areyousure_4,areyousure_5,areyousure_6,areyousure_7,areyousure_8,areyousure_9,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7simple_1,Q7simple_2,Q7simple_3,Q7simple_4,Q7simple_5,Q7simple_6,Q7simple_7,Q7simple_8,Q7simple_9,Q7simple_10,Q7simple_11,Q7simple_12,Q7simple_13,Q7simple_14,Q7simple_15,Q7simple_16,Q7simple_17,Q7complex_1,Q7complex_2,Q7complex_3,Q7complex_4,Q7complex_5,Q7complex_6,Q7complex_7,Q7complex_8,Q7complex_9,Q7complex_10,Q7complex_11,Q7complex_12,Q7complex_13,Q7complex_14,Q7complex_15,Q7complex_16,Q7complex_17,Q1'_1,Q1'_2,Q1'_3,Q1'_4,Q1'_5,Q1'_6,Q1'_7,Q1'_8,Q1'_9,Q1'_10,Q1'_11,Q1'_12,Q1'_13,Q2'_1,Q2'_2,Q2'_3,Q2'_4,Q2'_5,Q2'_6,Q2'_7,Q2'_8,Q2'_9,Q3'_1,Q3'_2,Q3'_3,Q3'_4,Q3'_5,Q4'_1,Q4'_2,Q4'_3,Q4'_4,Q4'_5,Q4'_6,Q4'_7,Q4'_8,Q4'_9,Q4'_10,Q4'_11,Q4'_12,Q4'_13,Q4'_14,Q4'_15,Q4'_16,Q4'_17,Q5'_1,Q5'_2,Q5'_3,Q5'_4,Q5'_5,Q6'_1,Q6'_2,Q6'_3,Q6'_4,Q6'_5,Q6'_6,Q6'_7,Q6'_8,Q6'_9,Q7'simple_1,Q7'simple_2,Q7'simple_3,Q7'simple_4,Q7'simple_5,Q7'simple_6,Q7'simple_7,Q7'simple_8,Q7'simple_9,Q7'simple_10,Q7'simple_11,Q7'simple_12,Q7'simple_13,Q7'simple_14,Q7'simple_15,Q7'simple_16,Q7'simple_17,Q7'complex_1,Q7'complex_2,Q7'complex_3,Q7'complex_4,Q7'complex_5,Q7'complex_6,Q7'complex_7,Q7'complex_8,Q7'complex_9,Q7'complex_10,Q7'complex_11,Q7'complex_12,Q7'complex_13,Q7'complex_14,Q7'complex_15,Q7'complex_16,Q7'complex_17,Comments,Q48,Q_LastModified,version,FL_14_DO_MainQuestionsBlockLOW,FL_14_DO_MainQuestionsBlockHIGH,MainQuestionsBlockLOW_DO_Q7complex,MainQuestionsBlockLOW_DO_Q5,MainQuestionsBlockLOW_DO_Q6,MainQuestionsBlockLOW_DO_Q3,MainQuestionsBlockLOW_DO_Q33,MainQuestionsBlockLOW_DO_Q1,MainQuestionsBlockLOW_DO_Q2,MainQuestionsBlockLOW_DO_Q4,MainQuestionsBlockLOW_DO_Q7simple,MainQuestionsBlockHIGH_DO_Q6',MainQuestionsBlockHIGH_DO_Q5',MainQuestionsBlockHIGH_DO_Q7'complex,MainQuestionsBlockHIGH_DO_Q4',MainQuestionsBlockHIGH_DO_Q7'simple,MainQuestionsBlockHIGH_DO_Q3',MainQuestionsBlockHIGH_DO_Q34,MainQuestionsBlockHIGH_DO_Q2',MainQuestionsBlockHIGH_DO_Q1',participant
2022-04-04T20:07:32Z,2022-04-04T20:15:20Z,IP Address,*******,100,468,TRUE,2022-04-04T20:15:21Z,R_3JejloS3uhbCKRE,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No.,NA,1649098132,NA,1,NA,NA,6,7,4,1,2,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9eab032b68
2022-04-04T20:11:56Z,2022-04-04T20:15:52Z,IP Address,*******,100,236,TRUE,2022-04-04T20:15:52Z,R_2zvkEMFwZ3YL4i6,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,:),NA,1649098132,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,5,NA,4,1,3,2,edf4fb8cd8
2022-04-04T20:19:49Z,2022-04-04T20:22:32Z,IP Address,*******,100,163,TRUE,2022-04-04T20:22:32Z,R_4O9u1g1ns9vZMOJ,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No.,NA,1649098132,NA,1,NA,NA,6,7,4,1,2,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7de4d2fb21
2022-04-04T20:13:53Z,2022-04-04T20:23:38Z,IP Address,*******,100,585,TRUE,2022-04-04T20:23:43Z,R_3jTN5LZEwktMx1g,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,1649098132,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,5,8,4,1,3,2,a9366ecee0
2022-04-04T20:18:38Z,2022-04-04T20:23:46Z,IP Address,*******,100,308,TRUE,2022-04-04T20:23:46Z,R_2Bl2epoPxv5TSjj,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1649098132,NA,1,NA,8,6,7,4,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7acc1ed469
2022-04-04T20:23:32Z,2022-04-04T20:25:52Z,IP Address,*******,100,139,TRUE,2022-04-04T20:25:52Z,R_YY64uJPrCSR0xqh,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1649098132,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,5,8,4,1,3,2,b5d9d6b7ab
2022-04-04T20:20:55Z,2022-04-04T20:26:02Z,IP Address,*******,100,307,TRUE,2022-04-04T20:26:03Z,R_20ZErsRAJeAXA35,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The answer was obvious,1649098132,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,5,8,4,1,3,2,a909a77e8a
2022-04-04T20:22:29Z,2022-04-04T20:26:30Z,IP Address,*******,100,241,TRUE,2022-04-04T20:26:30Z,R_2dyZ6Bx4qzpcDZh,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The last question was worded very confusingly, but it is essentially either $3 or $7 through the lottery.",1649098132,NA,1,NA,8,6,7,4,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473a61039c
2022-04-04T20:23:06Z,2022-04-04T20:26:33Z,IP Address,*******,100,206,TRUE,2022-04-04T20:26:34Z,R_2B9uvgtZz4QBHBo,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a bit more difficult to understand the likelyhood,1649098132,NA,1,NA,8,6,7,4,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427c50737b
2022-04-04T20:18:44Z,2022-04-04T20:26:54Z,IP Address,*******,100,490,TRUE,2022-04-04T20:26:54Z,R_3HZ9bt3DJTUiXRp,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It took me a while to wrap my head around what I had to do but I think that was my own fault and not down to the wording of the instructions,That it was no different to the rest of the questions unless I missed something,1649098132,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,5,8,4,1,3,2,435d1e0e14
2022-04-04T20:22:36Z,2022-04-04T20:27:20Z,IP Address,*******,100,283,TRUE,2022-04-04T20:27:20Z,R_2QYEvyVIOjhTk6s,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,1649098132,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,5,NA,4,1,3,2,4971dc7f78
2022-04-04T20:24:09Z,2022-04-04T20:30:19Z,IP Address,*******,100,370,TRUE,2022-04-04T20:30:19Z,R_1fZaiOxhO1cVT3s,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1649098132,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,5,8,4,1,3,2,1e48fccc6a
2022-04-04T20:24:27Z,2022-04-04T20:31:26Z,IP Address,*******,100,419,TRUE,2022-04-04T20:31:26Z,R_3HIhZYvZn9hcoen,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1649098132,NA,1,NA,NA,6,7,4,1,2,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a859e1ac0
2022-04-04T20:26:39Z,2022-04-04T20:31:59Z,IP Address,*******,100,319,TRUE,2022-04-04T20:31:59Z,R_2eVE3iJsYB2bfvf,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1649098132,NA,1,NA,NA,6,7,4,1,2,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,814834147c
2022-04-04T20:12:52Z,2022-04-04T20:33:16Z,IP Address,*******,100,1223,TRUE,2022-04-04T20:33:17Z,R_031LsZ64G6byEmt,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,1649098132,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,5,NA,4,1,3,2,24d1dceec7
2022-04-04T20:31:30Z,2022-04-04T20:33:19Z,IP Address,*******,100,108,TRUE,2022-04-04T20:33:20Z,R_CfqClFUXonlfz1L,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,1649098132,NA,1,NA,8,6,7,4,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8190717047
2022-04-04T20:22:34Z,2022-04-04T20:33:27Z,IP Address,*******,100,652,TRUE,2022-04-04T20:33:28Z,R_27j9Ff2gdKdw3qr,*******,*******,*******,*******,*******,*******,anonymous,EN,"Yes, I agree to participate in this study.",1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,np,not sure really,1649098132,NA,1,NA,8,6,7,4,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b555d32700
